AGEP,COW,SCHL,MAR,OCCP,RELP,WKHP,SEX,RAC1P,PINCP
48.0,1.0,21.0,3.0,1410.0,0.0,54.0,1.0,1.0,1
39.0,1.0,16.0,5.0,9130.0,10.0,45.0,1.0,1.0,1
32.0,4.0,21.0,5.0,1220.0,2.0,40.0,2.0,1.0,0
28.0,5.0,19.0,1.0,2910.0,0.0,50.0,1.0,1.0,0
46.0,1.0,23.0,1.0,3090.0,1.0,32.0,1.0,6.0,1
20.0,2.0,19.0,5.0,2300.0,2.0,40.0,2.0,1.0,0
52.0,6.0,16.0,1.0,5740.0,0.0,25.0,2.0,2.0,0
63.0,6.0,22.0,1.0,2002.0,1.0,40.0,2.0,1.0,1
39.0,1.0,16.0,5.0,220.0,0.0,40.0,1.0,1.0,1
25.0,1.0,16.0,5.0,9620.0,2.0,20.0,1.0,1.0,0
54.0,1.0,21.0,1.0,800.0,1.0,50.0,2.0,1.0,1
49.0,1.0,21.0,1.0,120.0,0.0,40.0,1.0,1.0,1
29.0,1.0,19.0,1.0,3930.0,1.0,40.0,1.0,1.0,0
40.0,3.0,12.0,1.0,4020.0,16.0,40.0,1.0,1.0,0
35.0,1.0,18.0,1.0,5000.0,1.0,30.0,2.0,1.0,0
24.0,1.0,16.0,5.0,8810.0,2.0,40.0,1.0,6.0,0
23.0,1.0,21.0,5.0,4150.0,2.0,30.0,1.0,1.0,0
36.0,1.0,21.0,1.0,4230.0,1.0,40.0,2.0,1.0,0
52.0,1.0,19.0,1.0,9640.0,1.0,40.0,2.0,1.0,0
38.0,3.0,22.0,5.0,5860.0,2.0,40.0,2.0,1.0,0
27.0,2.0,21.0,1.0,2310.0,1.0,40.0,2.0,1.0,0
35.0,1.0,21.0,5.0,3500.0,12.0,35.0,2.0,1.0,0
21.0,1.0,19.0,5.0,5630.0,2.0,40.0,1.0,8.0,0
50.0,7.0,21.0,1.0,4920.0,1.0,40.0,1.0,1.0,1
27.0,1.0,19.0,5.0,8990.0,13.0,50.0,1.0,1.0,1
17.0,1.0,13.0,5.0,4720.0,3.0,16.0,2.0,1.0,0
22.0,1.0,21.0,5.0,4720.0,2.0,19.0,1.0,8.0,0
28.0,1.0,21.0,1.0,2300.0,0.0,40.0,2.0,1.0,0
27.0,1.0,21.0,5.0,4030.0,5.0,35.0,2.0,1.0,0
62.0,1.0,19.0,4.0,4020.0,11.0,12.0,1.0,1.0,0
31.0,6.0,24.0,5.0,1825.0,0.0,20.0,2.0,9.0,1
57.0,1.0,19.0,1.0,5120.0,0.0,40.0,2.0,1.0,0
37.0,1.0,23.0,1.0,3050.0,0.0,45.0,2.0,1.0,1
22.0,1.0,18.0,5.0,6520.0,2.0,45.0,1.0,8.0,0
60.0,1.0,14.0,1.0,9122.0,1.0,50.0,1.0,1.0,1
38.0,1.0,21.0,1.0,850.0,1.0,40.0,1.0,9.0,1
34.0,4.0,21.0,5.0,2310.0,2.0,38.0,2.0,1.0,0
46.0,5.0,21.0,5.0,5000.0,0.0,40.0,1.0,1.0,1
58.0,1.0,21.0,1.0,2360.0,0.0,40.0,2.0,1.0,1
23.0,1.0,20.0,5.0,3424.0,3.0,40.0,2.0,1.0,0
52.0,1.0,20.0,1.0,1530.0,0.0,60.0,1.0,1.0,1
39.0,1.0,21.0,1.0,3421.0,1.0,36.0,2.0,6.0,1
56.0,1.0,16.0,1.0,4230.0,0.0,40.0,2.0,1.0,0
58.0,1.0,21.0,1.0,3255.0,1.0,30.0,2.0,1.0,1
39.0,1.0,22.0,1.0,3160.0,0.0,40.0,2.0,1.0,1
27.0,1.0,22.0,5.0,650.0,0.0,40.0,2.0,9.0,1
38.0,7.0,18.0,1.0,4522.0,2.0,35.0,2.0,1.0,0
33.0,1.0,19.0,1.0,8310.0,0.0,50.0,1.0,8.0,1
45.0,1.0,21.0,1.0,2710.0,1.0,40.0,2.0,1.0,0
52.0,3.0,19.0,1.0,5810.0,1.0,50.0,2.0,6.0,0
59.0,6.0,16.0,5.0,6260.0,0.0,40.0,1.0,1.0,0
76.0,1.0,19.0,1.0,4760.0,0.0,12.0,2.0,1.0,0
43.0,3.0,21.0,1.0,800.0,0.0,30.0,2.0,1.0,0
56.0,1.0,21.0,1.0,4850.0,1.0,50.0,2.0,1.0,1
57.0,1.0,21.0,1.0,4850.0,0.0,47.0,1.0,1.0,1
51.0,1.0,21.0,1.0,5860.0,1.0,43.0,2.0,1.0,0
28.0,1.0,19.0,5.0,9620.0,2.0,40.0,1.0,1.0,0
29.0,1.0,21.0,5.0,4110.0,12.0,36.0,1.0,1.0,0
37.0,3.0,23.0,1.0,2435.0,0.0,37.0,2.0,1.0,1
34.0,1.0,21.0,3.0,51.0,0.0,50.0,2.0,1.0,1
49.0,3.0,16.0,1.0,6355.0,1.0,40.0,1.0,1.0,1
42.0,1.0,19.0,1.0,530.0,0.0,45.0,2.0,1.0,0
63.0,6.0,17.0,1.0,6115.0,0.0,10.0,1.0,1.0,0
62.0,1.0,19.0,2.0,750.0,0.0,40.0,2.0,1.0,1
24.0,1.0,16.0,5.0,9150.0,2.0,28.0,1.0,1.0,0
47.0,1.0,18.0,3.0,3421.0,0.0,40.0,1.0,1.0,0
34.0,2.0,21.0,5.0,440.0,0.0,40.0,2.0,2.0,0
42.0,1.0,21.0,1.0,5740.0,0.0,40.0,2.0,1.0,0
24.0,1.0,19.0,5.0,5740.0,15.0,40.0,2.0,8.0,0
59.0,2.0,15.0,1.0,4020.0,0.0,40.0,1.0,1.0,0
30.0,1.0,16.0,1.0,9610.0,0.0,40.0,1.0,1.0,0
33.0,1.0,20.0,5.0,3255.0,0.0,36.0,2.0,1.0,1
30.0,7.0,21.0,3.0,40.0,12.0,50.0,1.0,1.0,0
53.0,1.0,14.0,1.0,6260.0,1.0,10.0,1.0,1.0,0
37.0,4.0,22.0,5.0,1220.0,0.0,40.0,2.0,8.0,1
62.0,1.0,16.0,1.0,9130.0,1.0,80.0,1.0,1.0,0
27.0,1.0,16.0,5.0,5400.0,2.0,25.0,2.0,1.0,0
38.0,1.0,19.0,1.0,4760.0,10.0,20.0,1.0,1.0,0
56.0,1.0,19.0,1.0,7700.0,0.0,65.0,1.0,1.0,1
65.0,1.0,22.0,1.0,1021.0,0.0,40.0,1.0,1.0,1
22.0,3.0,21.0,5.0,3245.0,2.0,25.0,2.0,8.0,0
58.0,1.0,19.0,1.0,2310.0,1.0,40.0,1.0,1.0,1
53.0,1.0,22.0,5.0,630.0,0.0,50.0,2.0,1.0,1
18.0,1.0,14.0,5.0,4600.0,10.0,6.0,2.0,1.0,0
53.0,2.0,23.0,1.0,420.0,0.0,45.0,1.0,1.0,1
70.0,1.0,21.0,1.0,9130.0,1.0,50.0,1.0,1.0,0
67.0,6.0,19.0,2.0,410.0,0.0,50.0,2.0,1.0,1
55.0,1.0,16.0,5.0,7130.0,0.0,40.0,1.0,9.0,0
20.0,1.0,19.0,5.0,3323.0,2.0,45.0,2.0,1.0,0
28.0,1.0,21.0,5.0,1360.0,12.0,40.0,1.0,1.0,1
42.0,4.0,21.0,1.0,1105.0,0.0,40.0,1.0,1.0,1
31.0,3.0,20.0,5.0,5740.0,4.0,40.0,2.0,1.0,0
34.0,1.0,16.0,5.0,4760.0,10.0,40.0,1.0,1.0,0
43.0,6.0,20.0,1.0,4600.0,0.0,50.0,2.0,1.0,0
48.0,1.0,16.0,1.0,3520.0,0.0,40.0,2.0,8.0,1
62.0,1.0,18.0,1.0,5740.0,1.0,18.0,2.0,1.0,0
54.0,6.0,23.0,1.0,2100.0,0.0,40.0,1.0,1.0,1
29.0,1.0,19.0,5.0,310.0,2.0,45.0,1.0,1.0,1
35.0,1.0,21.0,5.0,705.0,2.0,60.0,2.0,9.0,0
39.0,7.0,15.0,5.0,205.0,0.0,99.0,1.0,1.0,1
60.0,3.0,22.0,3.0,3230.0,0.0,45.0,2.0,1.0,1
28.0,1.0,16.0,5.0,9620.0,0.0,45.0,1.0,1.0,1
52.0,1.0,20.0,1.0,410.0,0.0,40.0,1.0,1.0,0
70.0,6.0,16.0,5.0,7240.0,0.0,48.0,1.0,1.0,0
54.0,3.0,15.0,5.0,3602.0,0.0,80.0,2.0,2.0,0
44.0,2.0,24.0,1.0,440.0,0.0,45.0,1.0,1.0,0
64.0,7.0,21.0,1.0,940.0,1.0,30.0,1.0,1.0,1
35.0,1.0,19.0,1.0,2360.0,1.0,32.0,2.0,8.0,0
53.0,6.0,19.0,1.0,4521.0,0.0,35.0,2.0,1.0,0
33.0,1.0,21.0,1.0,1021.0,0.0,40.0,1.0,1.0,1
34.0,4.0,16.0,5.0,3802.0,0.0,40.0,1.0,1.0,1
34.0,7.0,16.0,1.0,5740.0,0.0,40.0,2.0,2.0,1
36.0,6.0,17.0,5.0,4510.0,0.0,15.0,2.0,1.0,0
53.0,6.0,21.0,1.0,710.0,0.0,60.0,1.0,1.0,1
19.0,1.0,18.0,5.0,4720.0,2.0,40.0,2.0,1.0,0
28.0,1.0,21.0,5.0,4655.0,0.0,35.0,2.0,1.0,1
60.0,3.0,18.0,1.0,3801.0,1.0,10.0,1.0,1.0,0
30.0,1.0,19.0,5.0,650.0,0.0,40.0,1.0,6.0,0
23.0,2.0,21.0,5.0,1021.0,0.0,40.0,1.0,1.0,1
33.0,3.0,18.0,5.0,6441.0,3.0,40.0,1.0,1.0,0
34.0,1.0,16.0,1.0,3603.0,1.0,40.0,2.0,1.0,0
35.0,1.0,21.0,1.0,440.0,1.0,55.0,2.0,1.0,1
55.0,1.0,16.0,3.0,4220.0,10.0,35.0,1.0,1.0,0
61.0,7.0,21.0,1.0,705.0,0.0,25.0,1.0,1.0,0
56.0,7.0,19.0,3.0,5940.0,10.0,20.0,2.0,1.0,0
40.0,1.0,19.0,1.0,5522.0,1.0,40.0,2.0,2.0,0
23.0,1.0,19.0,5.0,9620.0,2.0,35.0,1.0,1.0,0
32.0,2.0,16.0,5.0,3602.0,0.0,58.0,2.0,2.0,0
58.0,1.0,21.0,1.0,2360.0,1.0,40.0,2.0,2.0,1
22.0,1.0,19.0,5.0,4720.0,2.0,24.0,2.0,8.0,0
36.0,3.0,20.0,4.0,2545.0,0.0,35.0,2.0,1.0,0
27.0,1.0,16.0,1.0,6260.0,0.0,40.0,1.0,1.0,0
35.0,1.0,16.0,3.0,7200.0,2.0,32.0,1.0,1.0,0
35.0,1.0,19.0,5.0,4055.0,13.0,30.0,2.0,1.0,0
42.0,2.0,21.0,5.0,1555.0,0.0,40.0,2.0,1.0,0
34.0,3.0,21.0,1.0,3870.0,0.0,40.0,1.0,1.0,1
37.0,3.0,23.0,1.0,2310.0,1.0,30.0,2.0,6.0,0
24.0,1.0,16.0,5.0,8990.0,2.0,40.0,1.0,1.0,0
42.0,1.0,21.0,1.0,9030.0,0.0,30.0,1.0,1.0,1
41.0,1.0,19.0,4.0,2634.0,0.0,40.0,1.0,1.0,1
49.0,6.0,14.0,1.0,4760.0,1.0,20.0,2.0,1.0,0
30.0,1.0,18.0,1.0,4965.0,0.0,40.0,1.0,1.0,1
54.0,3.0,24.0,1.0,2310.0,0.0,40.0,2.0,6.0,1
36.0,5.0,20.0,1.0,9310.0,1.0,50.0,2.0,1.0,1
49.0,3.0,21.0,1.0,630.0,1.0,50.0,2.0,1.0,1
28.0,1.0,16.0,5.0,7220.0,2.0,40.0,1.0,1.0,0
51.0,7.0,23.0,1.0,3010.0,1.0,40.0,1.0,1.0,1
35.0,3.0,20.0,1.0,3255.0,1.0,35.0,2.0,1.0,0
41.0,1.0,15.0,4.0,3602.0,0.0,40.0,2.0,1.0,0
23.0,4.0,19.0,5.0,2825.0,0.0,20.0,2.0,1.0,0
50.0,1.0,19.0,1.0,5810.0,1.0,10.0,2.0,8.0,0
23.0,1.0,16.0,5.0,7750.0,2.0,40.0,2.0,1.0,0
56.0,7.0,21.0,3.0,2635.0,0.0,45.0,2.0,1.0,0
38.0,1.0,19.0,1.0,2910.0,1.0,36.0,1.0,1.0,0
20.0,1.0,19.0,5.0,4720.0,2.0,20.0,1.0,1.0,0
59.0,3.0,18.0,1.0,5320.0,1.0,40.0,2.0,1.0,0
20.0,4.0,16.0,5.0,1021.0,12.0,30.0,1.0,6.0,0
21.0,1.0,16.0,5.0,9645.0,0.0,40.0,2.0,1.0,0
43.0,3.0,21.0,1.0,2545.0,1.0,35.0,2.0,1.0,0
40.0,3.0,12.0,1.0,4020.0,16.0,40.0,1.0,1.0,0
45.0,4.0,15.0,5.0,5860.0,5.0,40.0,2.0,1.0,1
28.0,1.0,21.0,1.0,2300.0,0.0,40.0,2.0,1.0,0
61.0,1.0,22.0,5.0,2825.0,0.0,40.0,2.0,1.0,1
25.0,1.0,21.0,5.0,1760.0,2.0,45.0,1.0,6.0,0
30.0,1.0,21.0,1.0,2310.0,0.0,30.0,2.0,1.0,1
28.0,1.0,19.0,5.0,4510.0,0.0,45.0,2.0,1.0,0
63.0,4.0,23.0,1.0,230.0,0.0,50.0,1.0,1.0,1
28.0,1.0,16.0,5.0,3940.0,2.0,40.0,1.0,1.0,0
46.0,3.0,18.0,1.0,440.0,0.0,40.0,2.0,1.0,1
44.0,1.0,19.0,5.0,4760.0,2.0,48.0,1.0,1.0,0
47.0,7.0,17.0,1.0,4710.0,0.0,55.0,1.0,1.0,1
49.0,4.0,16.0,1.0,3740.0,0.0,72.0,1.0,9.0,1
25.0,2.0,21.0,5.0,230.0,13.0,50.0,2.0,1.0,0
38.0,1.0,21.0,3.0,4840.0,0.0,60.0,2.0,1.0,1
38.0,1.0,19.0,5.0,4710.0,0.0,40.0,1.0,1.0,1
39.0,1.0,21.0,1.0,5000.0,0.0,30.0,2.0,1.0,1
59.0,5.0,22.0,1.0,705.0,0.0,40.0,2.0,1.0,1
24.0,1.0,16.0,5.0,6330.0,2.0,40.0,1.0,1.0,0
49.0,4.0,19.0,3.0,2014.0,0.0,25.0,2.0,1.0,0
25.0,5.0,21.0,5.0,5540.0,5.0,13.0,1.0,1.0,0
49.0,3.0,23.0,3.0,230.0,0.0,40.0,2.0,1.0,0
31.0,1.0,16.0,3.0,4720.0,11.0,40.0,2.0,8.0,0
53.0,3.0,20.0,5.0,2545.0,0.0,33.0,2.0,1.0,0
21.0,1.0,16.0,5.0,4720.0,2.0,20.0,2.0,9.0,0
30.0,1.0,20.0,5.0,7340.0,0.0,40.0,1.0,1.0,1
41.0,5.0,19.0,1.0,5550.0,0.0,50.0,1.0,6.0,1
18.0,1.0,14.0,5.0,4055.0,2.0,20.0,1.0,1.0,0
25.0,1.0,20.0,5.0,8990.0,0.0,40.0,2.0,8.0,0
27.0,1.0,16.0,5.0,9130.0,13.0,36.0,1.0,1.0,0
49.0,1.0,18.0,1.0,2805.0,0.0,60.0,2.0,2.0,1
54.0,3.0,22.0,1.0,7210.0,0.0,40.0,1.0,1.0,1
26.0,4.0,16.0,5.0,8530.0,17.0,40.0,2.0,9.0,0
37.0,1.0,13.0,1.0,8310.0,0.0,24.0,2.0,1.0,0
32.0,1.0,19.0,5.0,440.0,13.0,50.0,1.0,1.0,0
67.0,2.0,22.0,1.0,2320.0,0.0,45.0,2.0,1.0,1
32.0,4.0,20.0,1.0,735.0,0.0,40.0,2.0,1.0,0
20.0,5.0,16.0,5.0,9825.0,17.0,50.0,1.0,7.0,0
29.0,1.0,21.0,1.0,5110.0,1.0,40.0,2.0,1.0,0
55.0,1.0,15.0,1.0,4710.0,0.0,48.0,2.0,1.0,1
40.0,1.0,16.0,5.0,6355.0,0.0,40.0,1.0,6.0,0
40.0,5.0,20.0,1.0,4720.0,1.0,40.0,2.0,7.0,0
68.0,1.0,21.0,1.0,4760.0,1.0,25.0,1.0,1.0,0
49.0,1.0,20.0,3.0,2640.0,0.0,40.0,2.0,1.0,1
18.0,8.0,16.0,5.0,4230.0,2.0,7.0,2.0,1.0,0
25.0,2.0,21.0,5.0,1610.0,0.0,40.0,2.0,6.0,0
33.0,5.0,20.0,3.0,5550.0,15.0,40.0,1.0,1.0,0
37.0,1.0,19.0,1.0,6260.0,1.0,40.0,1.0,1.0,1
56.0,3.0,22.0,2.0,820.0,0.0,45.0,2.0,1.0,1
26.0,6.0,19.0,1.0,4621.0,1.0,4.0,2.0,1.0,0
31.0,1.0,21.0,5.0,4020.0,5.0,40.0,1.0,6.0,0
35.0,1.0,15.0,1.0,8640.0,1.0,50.0,2.0,1.0,0
18.0,1.0,18.0,5.0,4760.0,2.0,8.0,2.0,6.0,0
53.0,4.0,22.0,3.0,2004.0,0.0,54.0,2.0,1.0,0
25.0,1.0,21.0,5.0,3255.0,0.0,36.0,2.0,1.0,1
47.0,1.0,22.0,1.0,2100.0,1.0,40.0,1.0,1.0,1
26.0,1.0,17.0,1.0,5400.0,15.0,30.0,2.0,1.0,0
77.0,6.0,16.0,1.0,205.0,0.0,50.0,1.0,1.0,0
29.0,1.0,21.0,5.0,4200.0,12.0,30.0,1.0,6.0,0
61.0,2.0,23.0,1.0,2320.0,1.0,10.0,2.0,1.0,0
40.0,1.0,16.0,1.0,4760.0,0.0,30.0,2.0,1.0,0
21.0,1.0,16.0,5.0,7800.0,13.0,24.0,2.0,8.0,0
34.0,1.0,16.0,5.0,6230.0,2.0,40.0,1.0,1.0,0
24.0,6.0,19.0,1.0,4920.0,0.0,20.0,2.0,1.0,0
39.0,1.0,19.0,4.0,2012.0,10.0,55.0,2.0,1.0,1
45.0,1.0,19.0,1.0,5740.0,0.0,40.0,2.0,1.0,0
37.0,1.0,21.0,1.0,3645.0,0.0,40.0,2.0,8.0,1
49.0,1.0,16.0,5.0,5240.0,0.0,40.0,2.0,8.0,0
44.0,2.0,21.0,1.0,5000.0,1.0,40.0,2.0,1.0,1
32.0,1.0,16.0,1.0,5160.0,0.0,40.0,2.0,1.0,0
46.0,1.0,19.0,3.0,5110.0,0.0,50.0,2.0,7.0,1
53.0,1.0,16.0,1.0,6050.0,1.0,12.0,1.0,1.0,0
30.0,2.0,19.0,1.0,5940.0,1.0,40.0,2.0,1.0,0
17.0,1.0,14.0,5.0,4720.0,12.0,23.0,2.0,8.0,0
56.0,1.0,18.0,1.0,4510.0,1.0,20.0,2.0,1.0,0
57.0,1.0,18.0,1.0,7330.0,0.0,40.0,1.0,1.0,0
33.0,1.0,21.0,1.0,1108.0,0.0,40.0,1.0,9.0,0
26.0,1.0,16.0,5.0,5160.0,2.0,40.0,2.0,6.0,0
57.0,1.0,16.0,4.0,9130.0,13.0,70.0,1.0,1.0,0
32.0,1.0,17.0,5.0,4700.0,0.0,45.0,2.0,1.0,1
35.0,1.0,19.0,5.0,5610.0,2.0,40.0,2.0,1.0,0
33.0,1.0,16.0,3.0,4710.0,0.0,38.0,2.0,1.0,0
48.0,1.0,21.0,5.0,1860.0,0.0,40.0,1.0,1.0,1
38.0,6.0,20.0,1.0,4510.0,1.0,32.0,2.0,1.0,1
22.0,1.0,20.0,5.0,4030.0,2.0,25.0,2.0,8.0,0
46.0,3.0,20.0,1.0,440.0,1.0,40.0,1.0,1.0,1
52.0,6.0,19.0,1.0,1032.0,0.0,40.0,1.0,1.0,1
23.0,1.0,19.0,5.0,5260.0,2.0,40.0,1.0,6.0,0
49.0,1.0,17.0,1.0,9130.0,1.0,40.0,1.0,1.0,1
22.0,1.0,16.0,5.0,4020.0,12.0,40.0,1.0,1.0,0
58.0,1.0,16.0,2.0,5240.0,0.0,40.0,2.0,1.0,1
46.0,1.0,22.0,1.0,710.0,1.0,60.0,2.0,1.0,1
54.0,6.0,19.0,1.0,5120.0,0.0,2.0,2.0,1.0,0
36.0,2.0,22.0,5.0,2310.0,0.0,45.0,1.0,1.0,1
38.0,3.0,22.0,1.0,2310.0,0.0,40.0,2.0,8.0,1
42.0,1.0,21.0,5.0,850.0,0.0,40.0,1.0,1.0,1
22.0,1.0,19.0,5.0,4720.0,7.0,18.0,2.0,9.0,0
52.0,1.0,21.0,2.0,7840.0,0.0,38.0,2.0,1.0,0
24.0,1.0,18.0,5.0,4140.0,0.0,14.0,1.0,1.0,0
22.0,1.0,21.0,1.0,9645.0,2.0,16.0,2.0,8.0,0
42.0,7.0,21.0,3.0,440.0,2.0,30.0,1.0,9.0,0
25.0,1.0,19.0,5.0,7700.0,11.0,45.0,1.0,8.0,0
58.0,1.0,21.0,1.0,3255.0,0.0,36.0,1.0,1.0,1
28.0,1.0,22.0,5.0,2002.0,2.0,40.0,1.0,8.0,0
22.0,1.0,21.0,5.0,8255.0,12.0,40.0,2.0,1.0,1
34.0,1.0,17.0,5.0,7750.0,2.0,40.0,1.0,1.0,0
51.0,7.0,17.0,1.0,4920.0,1.0,40.0,2.0,1.0,1
59.0,1.0,16.0,2.0,440.0,0.0,30.0,2.0,1.0,0
45.0,1.0,16.0,3.0,9620.0,13.0,40.0,1.0,1.0,0
62.0,1.0,22.0,5.0,4850.0,5.0,19.0,1.0,1.0,0
36.0,1.0,19.0,5.0,7700.0,0.0,75.0,1.0,1.0,0
68.0,2.0,22.0,1.0,2310.0,1.0,8.0,2.0,1.0,1
53.0,7.0,22.0,1.0,1021.0,0.0,30.0,2.0,1.0,1
21.0,1.0,20.0,5.0,3640.0,2.0,35.0,2.0,1.0,0
59.0,6.0,19.0,1.0,6260.0,1.0,40.0,1.0,2.0,0
25.0,1.0,21.0,1.0,7700.0,0.0,25.0,2.0,1.0,0
31.0,1.0,19.0,1.0,3640.0,0.0,40.0,2.0,1.0,0
22.0,1.0,21.0,5.0,5260.0,2.0,40.0,2.0,1.0,0
60.0,7.0,16.0,1.0,4850.0,0.0,40.0,1.0,1.0,0
17.0,1.0,14.0,5.0,5240.0,2.0,30.0,2.0,9.0,0
46.0,3.0,22.0,1.0,440.0,0.0,60.0,1.0,1.0,1
53.0,1.0,19.0,1.0,2006.0,0.0,20.0,2.0,1.0,0
56.0,1.0,19.0,3.0,5120.0,13.0,40.0,2.0,1.0,1
61.0,1.0,18.0,5.0,9130.0,0.0,50.0,1.0,8.0,0
47.0,4.0,16.0,1.0,6730.0,1.0,40.0,1.0,1.0,0
33.0,1.0,19.0,5.0,2636.0,2.0,40.0,1.0,1.0,0
29.0,1.0,21.0,5.0,4010.0,0.0,30.0,2.0,1.0,0
47.0,2.0,19.0,4.0,4600.0,0.0,50.0,2.0,1.0,0
29.0,1.0,16.0,5.0,3930.0,0.0,35.0,1.0,8.0,0
39.0,1.0,21.0,1.0,1530.0,1.0,50.0,1.0,1.0,1
24.0,6.0,16.0,5.0,4510.0,2.0,36.0,2.0,1.0,0
52.0,1.0,16.0,1.0,5610.0,1.0,50.0,1.0,1.0,0
51.0,1.0,21.0,1.0,110.0,1.0,45.0,1.0,1.0,1
25.0,1.0,16.0,5.0,9130.0,2.0,25.0,1.0,2.0,0
62.0,6.0,21.0,5.0,2710.0,0.0,20.0,1.0,1.0,0
61.0,1.0,17.0,1.0,7750.0,1.0,40.0,2.0,3.0,0
51.0,1.0,1.0,3.0,9130.0,10.0,30.0,1.0,1.0,0
20.0,1.0,16.0,5.0,5240.0,2.0,20.0,1.0,1.0,0
27.0,1.0,20.0,1.0,9645.0,12.0,45.0,2.0,1.0,0
72.0,6.0,19.0,3.0,800.0,0.0,44.0,1.0,1.0,1
55.0,2.0,17.0,1.0,4220.0,0.0,40.0,2.0,1.0,0
37.0,1.0,20.0,1.0,3500.0,1.0,36.0,2.0,1.0,0
26.0,1.0,16.0,1.0,9130.0,0.0,70.0,1.0,1.0,1
61.0,1.0,18.0,3.0,5710.0,0.0,45.0,2.0,1.0,1
50.0,4.0,21.0,1.0,3255.0,1.0,24.0,2.0,1.0,1
25.0,1.0,19.0,5.0,4000.0,2.0,40.0,1.0,9.0,0
33.0,1.0,20.0,1.0,410.0,1.0,40.0,2.0,8.0,0
23.0,1.0,16.0,1.0,6260.0,1.0,40.0,1.0,1.0,0
39.0,1.0,19.0,1.0,565.0,0.0,40.0,2.0,1.0,1
18.0,5.0,14.0,5.0,6120.0,17.0,40.0,1.0,2.0,0
55.0,3.0,23.0,3.0,2310.0,0.0,46.0,2.0,1.0,1
45.0,1.0,21.0,1.0,230.0,0.0,40.0,1.0,1.0,1
56.0,1.0,22.0,1.0,3256.0,1.0,44.0,1.0,2.0,1
39.0,1.0,21.0,1.0,1006.0,0.0,40.0,2.0,6.0,1
27.0,1.0,18.0,1.0,7700.0,1.0,80.0,1.0,1.0,1
57.0,1.0,16.0,1.0,4140.0,0.0,20.0,1.0,1.0,0
23.0,1.0,19.0,5.0,5240.0,2.0,40.0,1.0,1.0,0
21.0,1.0,16.0,5.0,1450.0,12.0,35.0,1.0,1.0,0
48.0,6.0,21.0,1.0,10.0,1.0,40.0,1.0,1.0,1
38.0,1.0,16.0,3.0,3545.0,2.0,50.0,2.0,1.0,0
22.0,1.0,19.0,5.0,9620.0,2.0,40.0,1.0,1.0,0
23.0,1.0,20.0,5.0,4700.0,2.0,25.0,2.0,8.0,0
63.0,1.0,20.0,1.0,4850.0,0.0,60.0,1.0,1.0,1
25.0,1.0,19.0,5.0,9620.0,0.0,40.0,1.0,6.0,0
50.0,1.0,19.0,3.0,3603.0,2.0,40.0,2.0,9.0,0
37.0,1.0,1.0,1.0,4020.0,0.0,40.0,1.0,9.0,0
46.0,1.0,21.0,5.0,1400.0,15.0,32.0,1.0,1.0,1
23.0,1.0,18.0,1.0,9365.0,1.0,37.0,2.0,9.0,0
47.0,6.0,19.0,1.0,9130.0,0.0,15.0,1.0,9.0,0
64.0,1.0,16.0,3.0,4700.0,0.0,40.0,1.0,1.0,1
53.0,1.0,18.0,2.0,7810.0,0.0,40.0,1.0,1.0,0
57.0,6.0,23.0,1.0,2100.0,0.0,10.0,2.0,1.0,0
36.0,3.0,20.0,5.0,3720.0,0.0,52.0,1.0,8.0,1
57.0,1.0,17.0,1.0,5840.0,1.0,40.0,2.0,1.0,1
17.0,1.0,14.0,5.0,4010.0,2.0,18.0,2.0,1.0,0
34.0,4.0,15.0,1.0,3602.0,1.0,30.0,2.0,1.0,0
54.0,6.0,16.0,1.0,5521.0,0.0,70.0,1.0,1.0,1
59.0,1.0,16.0,1.0,9620.0,1.0,24.0,2.0,1.0,0
43.0,1.0,20.0,4.0,5240.0,0.0,40.0,2.0,9.0,0
60.0,1.0,16.0,1.0,8510.0,1.0,35.0,1.0,1.0,0
21.0,1.0,19.0,5.0,4010.0,0.0,15.0,2.0,1.0,0
24.0,1.0,21.0,5.0,3421.0,2.0,10.0,1.0,6.0,0
48.0,1.0,19.0,5.0,1105.0,0.0,40.0,1.0,1.0,1
32.0,1.0,20.0,5.0,5860.0,2.0,30.0,2.0,1.0,0
51.0,1.0,16.0,5.0,205.0,0.0,40.0,2.0,1.0,1
56.0,1.0,19.0,1.0,410.0,1.0,40.0,2.0,1.0,0
17.0,1.0,16.0,5.0,9620.0,2.0,40.0,1.0,2.0,0
21.0,4.0,19.0,5.0,2205.0,2.0,20.0,2.0,1.0,0
51.0,5.0,16.0,1.0,5540.0,1.0,40.0,2.0,2.0,1
19.0,1.0,16.0,5.0,4110.0,2.0,40.0,1.0,9.0,0
57.0,3.0,21.0,5.0,710.0,0.0,40.0,1.0,1.0,1
32.0,4.0,21.0,1.0,630.0,0.0,40.0,2.0,1.0,0
31.0,2.0,16.0,5.0,3645.0,7.0,40.0,2.0,1.0,0
38.0,1.0,21.0,1.0,9645.0,0.0,40.0,2.0,1.0,0
29.0,1.0,16.0,5.0,440.0,0.0,40.0,1.0,8.0,1
62.0,7.0,22.0,1.0,2004.0,1.0,25.0,2.0,1.0,0
56.0,1.0,18.0,2.0,9640.0,0.0,50.0,1.0,1.0,1
62.0,1.0,16.0,3.0,5810.0,0.0,40.0,2.0,1.0,0
22.0,1.0,21.0,5.0,5940.0,2.0,40.0,1.0,9.0,0
30.0,1.0,21.0,1.0,2825.0,1.0,40.0,2.0,1.0,1
